,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
205,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,2,2018.0
206,google,"Mountain View, CA",Former Employee - Video Production Specialist,4.0,4.0,4.0,4.0,5.0,4.0,1,2018.0
207,google,"Mountain View, CA",Former Employee - Anonymous Employee,3.0,5.0,1.0,4.0,4.0,1.0,4,2018.0
208,google,"New York, NY",Current Employee - Associate Account Strategist,4.0,5.0,3.0,2.0,4.0,2.0,0,2018.0
209,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,4.0,4.0,3.0,5.0,3.0,1,2018.0
210,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,4.0,0,2018.0
211,google,"Back Mountain, PA",Current Employee - Senior Software Engineer,2.0,4.0,2.0,2.0,4.0,2.0,1,2018.0
212,google,"Mountain View, CA",Former Employee - Anonymous Employee,5.0,4.0,4.4,4.0,4.4,3.9,0,2018.0
213,google,"Mountain View, CA",Former Employee - Google Engineering Practicum,5.0,5.0,5.0,4.0,5.0,5.0,0,2018.0
214,google,"Chicago, IL",Former Employee - Software Engineer,5.0,3.0,4.0,4.0,4.0,4.0,1,2018.0
215,google,"New York, NY",Former Employee - Senior Program Manager,3.0,4.0,3.0,3.0,4.0,2.0,2,2018.0
216,google,"Grayslake, IL",Former Employee - Sales,1.0,1.0,1.0,1.0,1.0,1.0,2,2018.0
217,google,"New York, NY",Current Employee - Product Manager,4.0,4.0,5.0,3.0,5.0,3.0,0,2018.0
218,google,"Mountain View, CA",Former Employee - Recruiter,2.0,1.0,4.0,4.0,1.0,1.0,6,2018.0
219,google,"San Francisco, CA",Current Employee - TPM,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
220,google,"Mountain View, CA",Current Employee - Anonymous Employee,1.0,1.0,1.0,1.0,3.0,1.0,8,2018.0
221,google,"Mountain View, CA",Current Employee - Senior Staff Engineer/Manager,5.0,4.0,5.0,5.0,4.0,5.0,3,2018.0
222,google,"New York, NY",Former Employee - Internship,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
223,google,"Mountain View, CA",Former Employee - Administrative Business Partner,2.0,1.0,1.0,1.0,1.0,1.0,3,2018.0
224,google,"San Francisco, CA",Current Employee - Program Manager,3.0,2.0,3.0,2.0,4.0,3.0,0,2018.0
225,google,"Seattle, WA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
226,google,"New York, NY",Current Employee - Senior Account Executive,2.0,1.0,3.0,1.0,5.0,2.0,6,2018.0
227,google,"Mountain View, CA",Current Employee - Senior Member of Technical Staff,5.0,5.0,5.0,4.0,5.0,5.0,0,2018.0
228,google,"San Antonio, TX",Current Employee - Software Development Engineer,5.0,3.0,4.0,5.0,5.0,4.0,0,2018.0
