,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,Company_code,Job_code,Locations_code
1174,1.0,0.5,1.0,1.0,1.0,1.0,0.0019102196752626551,0.6000000000000001,0.5363681345868383,0.517948717948718
1175,1.0,1.0,1.0,0.75,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.9228104898565068,0.517948717948718
1176,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.6000000000000001,0.02028698664027709,0.517948717948718
1177,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.9223156853043049,0.26666666666666666
1178,1.0,1.0,0.75,0.75,1.0,0.5,0.0,0.6000000000000001,0.9223156853043049,0.517948717948718
1179,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.6630380999505197,0.7487179487179487
1180,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.4819396338446314,0.517948717948718
1181,0.5,0.25,0.75,0.25,1.0,0.5,0.0,0.6000000000000001,0.25828797624938155,0.517948717948718
1182,0.75,0.75,1.0,0.75,0.75,0.75,0.0,0.6000000000000001,0.47105393369619003,0.517948717948718
1183,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1184,0.25,0.25,0.75,0.0,0.25,0.0,0.0004775549188156638,0.6000000000000001,0.058881741712023754,0.517948717948718
1185,0.75,0.25,0.75,0.5,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.6353290450272143,0.517948717948718
1186,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
1187,1.0,0.5,0.75,0.75,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.02028698664027709,0.517948717948718
1188,1.0,1.0,1.0,1.0,1.0,0.0,0.0004775549188156638,0.6000000000000001,0.8248391885205345,0.7487179487179487
1189,1.0,1.0,1.0,1.0,0.5,0.75,0.0028653295128939827,0.6000000000000001,0.05640771895101435,0.517948717948718
1190,0.75,0.5,1.0,0.75,1.0,0.5,0.0019102196752626551,0.6000000000000001,0.7427016328550223,0.517948717948718
1191,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.4438396833250866,0.517948717948718
1192,1.0,0.75,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.4819396338446314,0.517948717948718
1193,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.3369619000494805,0.517948717948718
1194,0.75,0.5,0.75,0.75,0.75,0.75,0.0014326647564469914,0.6000000000000001,0.3334982681840673,0.517948717948718
1195,1.0,0.75,1.0,0.75,1.0,0.75,0.004297994269340974,0.6000000000000001,0.3369619000494805,0.7487179487179487
1196,0.75,0.5,0.75,0.75,1.0,0.5,0.0004775549188156638,0.6000000000000001,0.02028698664027709,0.517948717948718
1197,0.0,0.0,0.0,0.5,1.0,0.25,0.015281757402101241,0.6000000000000001,0.8302820385947551,0.517948717948718
1198,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.10588817417120239,0.517948717948718
1199,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.3112320633349827,0.517948717948718
1200,0.75,0.75,1.0,0.75,0.75,0.5,0.0,0.6000000000000001,0.4834240475012371,0.7487179487179487
1201,0.75,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0,0.6000000000000001,0.9223156853043049,0.517948717948718
1202,1.0,1.0,1.0,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.32855022266204853,0.517948717948718
1203,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.5136071251855517,0.517948717948718
1204,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.6000000000000001,0.363681345868382,0.517948717948718
1205,0.5,0.5,0.75,0.5,0.5,0.5,0.0,0.6000000000000001,0.3567540821375557,0.517948717948718
1206,1.0,0.5,1.0,0.75,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
1207,1.0,0.5,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.47847600197921825,0.41025641025641024
1208,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.47847600197921825,0.7487179487179487
1209,1.0,1.0,0.75,0.75,1.0,0.75,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1210,1.0,0.75,1.0,0.5,0.75,0.75,0.0,0.6000000000000001,0.4369124195942603,0.517948717948718
1211,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.3435897435897436
1212,0.5,0.5,0.75,1.0,0.75,0.25,0.0009551098376313276,0.6000000000000001,0.8327560613557645,0.517948717948718
1213,0.5,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0004775549188156638,0.6000000000000001,0.8248391885205345,0.517948717948718
1214,1.0,1.0,1.0,0.75,0.75,0.75,0.0,0.6000000000000001,0.6650173181593271,0.517948717948718
1215,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1216,0.75,0.75,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.5769421078673924,0.7589743589743589
1217,0.75,0.25,0.5,1.0,1.0,0.5,0.0009551098376313276,0.6000000000000001,0.5418109846610589,0.517948717948718
1218,0.25,0.25,0.75,0.25,0.75,0.0,0.0009551098376313276,0.6000000000000001,0.8263236021771401,0.517948717948718
1219,0.5,0.25,0.25,0.5,0.75,0.5,0.0033428844317096463,0.6000000000000001,0.4438396833250866,0.517948717948718
1220,0.75,0.75,1.0,0.5,1.0,0.5,0.0028653295128939827,0.6000000000000001,0.9406234537357745,0.517948717948718
1221,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9223156853043049,0.517948717948718
1222,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.32855022266204853,0.517948717948718
1223,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9282533399307275,0.517948717948718
1224,1.0,0.5,1.0,0.75,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
1225,1.0,0.75,1.0,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.4438396833250866,0.517948717948718
1226,0.5,0.0,1.0,0.5,0.75,0.25,0.0004775549188156638,0.6000000000000001,0.946561108362197,0.517948717948718
1227,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.714992577931717,0.517948717948718
1228,0.25,0.0,0.0,0.5,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.9653636813458685,0.517948717948718
1229,0.75,0.5,0.75,0.75,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
1230,0.75,0.75,1.0,0.5,0.75,0.5,0.0004775549188156638,0.6000000000000001,0.007916872835230085,0.517948717948718
1231,0.75,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0004775549188156638,0.6000000000000001,0.9223156853043049,0.517948717948718
1232,0.75,0.75,0.75,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.884710539336962,0.517948717948718
1233,0.25,0.5,0.0,0.5,0.75,0.25,0.002387774594078319,0.6000000000000001,0.8975754576942109,0.517948717948718
1234,1.0,0.5,0.75,1.0,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.1286491835724889,0.517948717948718
1235,0.75,0.75,1.0,1.0,0.75,0.5,0.0014326647564469914,0.6000000000000001,0.6180108857001485,0.517948717948718
1236,0.75,0.25,0.5,0.5,0.25,0.5,0.0009551098376313276,0.6000000000000001,0.25779317169717963,0.7487179487179487
1237,0.5,1.0,0.75,1.0,1.0,0.25,0.0,0.6000000000000001,0.47847600197921825,0.676923076923077
1238,0.75,0.5,1.0,0.5,0.75,1.0,0.0,0.6000000000000001,0.33052944087085606,0.517948717948718
1239,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.9223156853043049,0.517948717948718
1240,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.7589743589743589
1241,0.75,0.5,0.5,1.0,1.0,1.0,0.0014326647564469914,0.6000000000000001,0.019297377535873333,0.517948717948718
1242,0.75,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0014326647564469914,0.6000000000000001,0.9223156853043049,0.517948717948718
1243,0.75,0.25,0.75,0.5,1.0,0.5,0.0014326647564469914,0.6000000000000001,0.14992577931716974,0.517948717948718
1244,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.5061850569025236,0.517948717948718
1245,0.75,1.0,0.5,0.5,0.75,0.5,0.0,0.6000000000000001,0.4438396833250866,0.517948717948718
1246,1.0,1.0,0.5,1.0,1.0,0.5,0.0004775549188156638,0.6000000000000001,0.9396338446313707,0.517948717948718
1247,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.02028698664027709,0.517948717948718
1248,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.3567540821375557,0.517948717948718
1249,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.48144482929242954,0.05641025641025641
1250,1.0,1.0,1.0,1.0,1.0,1.0,0.0014326647564469914,0.6000000000000001,0.10390895596239487,0.517948717948718
1251,1.0,0.75,0.75,0.75,0.75,0.5,0.0009551098376313276,0.6000000000000001,0.47847600197921825,0.517948717948718
1252,0.75,1.0,1.0,0.75,0.75,0.75,0.0014326647564469914,0.6000000000000001,0.5774369124195943,0.7487179487179487
1253,0.75,1.0,0.5,1.0,1.0,0.5,0.0014326647564469914,0.6000000000000001,0.3310242454230579,0.517948717948718
1254,0.75,0.0,0.5,0.25,1.0,0.25,0.0038204393505253103,0.6000000000000001,0.47847600197921825,0.517948717948718
1255,1.0,1.0,1.0,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.5061850569025236,0.517948717948718
1256,1.0,0.75,1.0,0.5,1.0,1.0,0.0,0.6000000000000001,0.9950519544779813,0.517948717948718
1257,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1258,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.5131123206333499,0.517948717948718
1259,0.0,0.0,0.0,0.0,0.5,0.0,0.0057306590257879654,0.6000000000000001,0.5383473527956457,0.517948717948718
1260,1.0,1.0,1.0,0.75,0.75,0.75,0.0009551098376313276,0.6000000000000001,0.40079168728352305,0.517948717948718
1261,1.0,1.0,1.0,1.0,1.0,1.0,0.002387774594078319,0.6000000000000001,0.7694210786739238,0.517948717948718
1262,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.8263236021771401,0.517948717948718
1263,0.75,0.5,0.75,0.75,1.0,0.5,0.0004775549188156638,0.6000000000000001,0.8975754576942109,0.517948717948718
1264,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1265,1.0,0.75,0.75,0.75,0.75,0.75,0.0014326647564469914,0.6000000000000001,0.47847600197921825,0.517948717948718
1266,0.25,0.5,0.0,0.25,0.75,0.0,0.0028653295128939827,0.6000000000000001,0.25779317169717963,0.7487179487179487
1267,0.75,0.75,1.0,0.5,1.0,0.25,0.0004775549188156638,0.6000000000000001,0.8540326571004454,0.517948717948718
1268,0.75,0.5,1.0,0.75,0.75,0.75,0.0,0.6000000000000001,0.3310242454230579,0.517948717948718
1269,1.0,0.75,0.75,0.75,0.75,0.5,0.0,0.6000000000000001,0.1103414151410193,0.517948717948718
1270,1.0,1.0,1.0,1.0,1.0,1.0,0.0019102196752626551,0.6000000000000001,0.3829787234042554,0.517948717948718
1271,1.0,0.75,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.7589743589743589
1272,0.5,0.5,0.25,0.5,0.5,0.25,0.0,0.6000000000000001,0.4948045522018803,0.517948717948718
1273,0.75,1.0,1.0,0.5,1.0,0.5,0.0004775549188156638,0.6000000000000001,0.5888174171202376,0.517948717948718
1274,0.75,0.5,1.0,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.6373082632360219,0.517948717948718
1275,1.0,1.0,1.0,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.02028698664027709,0.41025641025641024
1276,1.0,0.5,1.0,0.75,1.0,1.0,0.002387774594078319,0.6000000000000001,0.47847600197921825,0.517948717948718
1277,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6000000000000001,0.6620484908461158,0.517948717948718
1278,1.0,0.75,0.75,0.75,0.75,0.5,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1279,0.75,1.0,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.9223156853043049,0.7589743589743589
1280,1.0,0.75,1.0,0.5,1.0,0.75,0.0,0.6000000000000001,0.32855022266204853,0.517948717948718
1281,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.6000000000000001,0.537357743691242,0.517948717948718
1282,1.0,1.0,1.0,0.5,0.75,0.75,0.0,0.6000000000000001,0.47847600197921825,0.7487179487179487
1283,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.40079168728352305,0.517948717948718
1284,0.25,0.0,0.25,0.25,0.25,0.25,0.0009551098376313276,0.6000000000000001,0.38842157347847606,0.517948717948718
1285,1.0,0.75,1.0,0.5,0.75,0.5,0.0014326647564469914,0.6000000000000001,0.5061850569025236,0.517948717948718
1286,0.75,1.0,1.0,0.75,1.0,0.75,0.0014326647564469914,0.6000000000000001,0.4438396833250866,0.517948717948718
1287,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9223156853043049,0.6102564102564103
1288,1.0,0.75,1.0,0.75,0.5,1.0,0.0,0.6000000000000001,0.4438396833250866,0.517948717948718
1289,0.5,1.0,0.75,0.5,0.75,0.25,0.0009551098376313276,0.6000000000000001,0.5888174171202376,0.517948717948718
1290,0.75,0.75,1.0,0.5,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.02028698664027709,0.517948717948718
1291,0.75,0.5,0.5,0.75,1.0,0.5,0.0009551098376313276,0.6000000000000001,0.47847600197921825,0.6
1292,0.5,0.5,0.75,0.25,0.25,0.75,0.0009551098376313276,0.6000000000000001,0.4438396833250866,0.517948717948718
1293,1.0,0.5,1.0,1.0,0.75,0.75,0.0,0.6000000000000001,0.057892132607619995,0.517948717948718
1294,0.75,1.0,0.75,0.75,1.0,0.75,0.0014326647564469914,0.6000000000000001,0.6961900049480456,0.517948717948718
1295,0.25,0.0,0.5,0.25,0.75,0.25,0.004297994269340974,0.6000000000000001,0.8421573478476003,0.517948717948718
1296,1.0,0.5,0.75,0.5,1.0,0.75,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1297,1.0,0.75,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.04849084611578427,0.517948717948718
1298,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9223156853043049,0.517948717948718
1299,0.75,0.75,0.75,0.5,0.75,0.5,0.0009551098376313276,0.6000000000000001,0.8975754576942109,0.517948717948718
1300,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.4819396338446314,0.517948717948718
1301,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.018802572983671453,0.517948717948718
1302,0.0,0.5,0.25,0.75,0.75,0.5,0.004775549188156638,0.6000000000000001,0.7268678871845622,0.517948717948718
1303,1.0,1.0,1.0,0.75,0.75,1.0,0.0,0.6000000000000001,0.8574962889658586,0.517948717948718
1304,0.75,1.0,1.0,1.0,1.0,1.0,0.004775549188156638,0.6000000000000001,0.9223156853043049,0.517948717948718
1305,1.0,1.0,0.75,1.0,1.0,1.0,0.006685768863419293,0.6000000000000001,0.47847600197921825,0.517948717948718
1306,0.25,0.25,0.5,0.0,0.25,0.0,0.006685768863419293,0.6000000000000001,0.9574468085106383,0.7487179487179487
1307,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.23651657595249878,0.517948717948718
1308,1.0,1.0,1.0,0.75,0.75,1.0,0.0004775549188156638,0.6000000000000001,0.5061850569025236,0.517948717948718
1309,0.75,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0009551098376313276,0.6000000000000001,0.47847600197921825,0.517948717948718
1310,0.75,1.0,0.75,0.25,0.75,0.75,0.0014326647564469914,0.6000000000000001,0.47847600197921825,0.517948717948718
1311,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1312,1.0,0.25,1.0,0.75,1.0,0.75,0.0038204393505253103,0.6000000000000001,0.4438396833250866,0.517948717948718
1313,1.0,1.0,0.75,0.5,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.8975754576942109,0.7487179487179487
1314,0.75,1.0,1.0,0.75,1.0,0.25,0.0004775549188156638,0.6000000000000001,0.9688273132112817,0.517948717948718
1315,1.0,0.25,0.5,1.0,1.0,0.5,0.0004775549188156638,0.6000000000000001,0.6373082632360219,0.517948717948718
1316,1.0,1.0,1.0,0.75,1.0,1.0,0.0014326647564469914,0.6000000000000001,0.7585353785254825,0.517948717948718
1317,1.0,0.75,1.0,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.4819396338446314,0.517948717948718
1318,1.0,1.0,0.75,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.48144482929242954,0.7487179487179487
1319,1.0,1.0,1.0,1.0,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.4438396833250866,0.517948717948718
1320,0.5,0.5,0.5,0.0,1.0,0.25,0.0019102196752626551,0.6000000000000001,0.5888174171202376,0.517948717948718
1321,1.0,1.0,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.4819396338446314,0.517948717948718
1322,0.75,1.0,0.75,0.25,1.0,0.5,0.0009551098376313276,0.6000000000000001,0.8451261751608116,0.7487179487179487
1323,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0009551098376313276,0.6000000000000001,0.785749628896586,0.517948717948718
1324,1.0,0.75,1.0,1.0,1.0,1.0,0.0014326647564469914,0.6000000000000001,0.14992577931716974,0.517948717948718
1325,1.0,0.5,1.0,0.75,1.0,0.75,0.0009551098376313276,0.6000000000000001,0.47847600197921825,0.517948717948718
1326,0.75,1.0,1.0,0.75,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.7179614052449284,0.517948717948718
1327,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.3369619000494805,0.517948717948718
1328,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.8263236021771401,0.517948717948718
1329,1.0,0.5,1.0,0.75,0.75,1.0,0.0009551098376313276,0.6000000000000001,0.9010390895596241,0.517948717948718
1330,1.0,1.0,1.0,0.75,1.0,1.0,0.0019102196752626551,0.6000000000000001,0.8278080158337457,0.7487179487179487
1331,1.0,1.0,0.75,0.75,0.5,0.25,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1332,1.0,0.75,1.0,0.0,0.75,0.75,0.0,0.6000000000000001,0.7135081642751114,0.517948717948718
1333,0.75,1.0,0.75,1.0,0.75,1.0,0.0014326647564469914,0.6000000000000001,0.5769421078673924,0.517948717948718
1334,1.0,0.0,1.0,1.0,0.25,0.75,0.0019102196752626551,0.6000000000000001,0.7184562097971302,0.517948717948718
1335,0.75,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0009551098376313276,0.6000000000000001,0.37803067788223654,0.517948717948718
1336,1.0,0.75,1.0,1.0,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.517948717948718
1337,0.75,0.5,0.75,0.5,1.0,0.75,0.0019102196752626551,0.6000000000000001,0.5774369124195943,0.517948717948718
1338,1.0,0.75,1.0,0.75,0.5,1.0,0.0009551098376313276,0.6000000000000001,0.3795150915388422,0.517948717948718
1339,1.0,0.75,0.75,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.619990103908956,0.517948717948718
1340,0.5,0.0,0.25,0.25,0.5,0.0,0.0,0.6000000000000001,0.9663532904502722,0.517948717948718
1341,0.5,0.0,0.5,0.5,0.75,0.25,0.0,0.6000000000000001,0.9554675903018308,0.517948717948718
1342,1.0,0.5,0.75,1.0,1.0,1.0,0.002387774594078319,0.6000000000000001,0.4438396833250866,0.8153846153846154
1343,0.75,1.0,1.0,0.5,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.826818406729342,0.517948717948718
1344,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.6000000000000001,0.48441365660564084,0.517948717948718
1345,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.9713013359722911,0.517948717948718
1346,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6000000000000001,0.9223156853043049,0.517948717948718
1347,1.0,0.75,0.75,0.75,0.75,0.75,0.0,0.6000000000000001,0.2612568035625928,0.517948717948718
1348,0.75,1.0,0.75,0.5,0.75,0.5,0.0009551098376313276,0.6000000000000001,0.9010390895596241,0.7487179487179487
1349,1.0,0.75,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.4819396338446314,0.517948717948718
1350,1.0,1.0,1.0,0.5,1.0,0.75,0.0028653295128939827,0.6000000000000001,0.8698664027709055,0.7487179487179487
1351,1.0,1.0,1.0,1.0,1.0,1.0,0.0028653295128939827,0.6000000000000001,0.02028698664027709,0.517948717948718
1352,1.0,0.75,0.8500000000000001,0.75,0.8500000000000001,0.725,0.0004775549188156638,0.6000000000000001,0.47847600197921825,0.7487179487179487
1353,0.75,0.75,0.75,0.75,0.75,0.5,0.0009551098376313276,0.6000000000000001,0.9633844631370609,0.517948717948718
1354,0.75,1.0,0.5,0.75,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.37803067788223654,0.517948717948718
1355,1.0,0.25,0.75,0.5,1.0,0.75,0.0,0.6000000000000001,0.05145967342899555,0.517948717948718
1356,1.0,1.0,0.75,0.75,0.75,1.0,0.0004775549188156638,0.6000000000000001,0.4834240475012371,0.8717948717948718
1357,0.5,0.75,0.25,0.5,0.75,0.5,0.0019102196752626551,0.6000000000000001,0.6462147451756557,0.517948717948718
1358,0.5,0.0,0.5,0.75,0.75,0.5,0.0004775549188156638,0.6000000000000001,0.12716476991588324,0.7487179487179487
1359,0.5,0.25,0.75,0.75,1.0,0.5,0.0,0.6000000000000001,0.5774369124195943,0.10256410256410256
1360,0.75,1.0,1.0,0.5,0.75,0.5,0.0,0.6000000000000001,0.02028698664027709,0.517948717948718
1361,0.75,0.25,0.75,0.75,0.75,0.5,0.0028653295128939827,0.6000000000000001,0.673923800098961,0.517948717948718
1362,0.75,0.25,1.0,0.5,0.75,0.5,0.0,0.6000000000000001,0.7916872835230084,0.517948717948718
1363,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.6000000000000001,0.4819396338446314,0.517948717948718
1364,0.75,0.0,0.25,0.75,0.5,0.25,0.019579751671442214,0.6000000000000001,0.8263236021771401,0.517948717948718
1365,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.32855022266204853,0.517948717948718
1366,0.5,0.5,0.75,0.5,0.75,0.75,0.0004775549188156638,0.6000000000000001,0.8302820385947551,0.517948717948718
1367,1.0,1.0,1.0,1.0,1.0,1.0,0.0052531041069723014,0.6000000000000001,0.33844631370608613,0.517948717948718
1368,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1369,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.48391885205343893,0.517948717948718
1370,1.0,0.75,1.0,0.75,1.0,0.75,0.0004775549188156638,0.6000000000000001,0.4438396833250866,0.41025641025641024
1371,0.5,0.75,0.25,0.25,0.5,0.25,0.0004775549188156638,0.6000000000000001,0.7882236516575953,0.517948717948718
1372,0.5,0.75,0.75,0.25,0.5,0.25,0.0,0.6000000000000001,0.47847600197921825,0.517948717948718
1373,0.75,1.0,0.75,0.5,1.0,0.25,0.0,0.6000000000000001,0.665512122711529,0.7487179487179487
1374,0.75,0.75,1.0,0.75,0.75,1.0,0.0,0.6000000000000001,0.34141514101929743,0.517948717948718
1375,0.5,0.25,1.0,0.25,0.5,0.75,0.0009551098376313276,0.6000000000000001,0.6457199406234538,0.517948717948718
1376,1.0,1.0,1.0,0.75,1.0,1.0,0.0004775549188156638,0.6000000000000001,0.2845126175160812,0.517948717948718
1377,0.25,0.0,0.5,0.25,0.5,0.0,0.0033428844317096463,0.6000000000000001,0.4819396338446314,0.517948717948718
